id_date,day,month,year,weekday,time_of_accident
442700,22,12,2020,Martes,19.0
443492,17,12,2020,Jueves,21.0
446303,31,1,2021,Domingo,15.0
446697,30,1,2021,Sábado,10.0
447095,1,12,2020,Martes,15.0
447096,1,12,2020,Martes,19.0
447097,9,12,2020,Miércoles,21.0
447493,4,12,2020,Viernes,5.0
447895,21,12,2020,Lunes,16.0
447896,22,12,2020,Martes,10.0
447897,29,12,2020,Martes,15.0
447898,29,12,2020,Martes,16.0
447899,31,12,2020,Jueves,6.0
447901,13,12,2020,Domingo,11.0
447902,31,12,2020,Jueves,6.0
448292,12,12,2020,Sábado,9.0
448296,19,12,2020,Sábado,15.0
448297,21,12,2020,Lunes,15.0
448301,22,12,2020,Martes,2.0
448302,29,12,2020,Martes,17.0
448303,30,12,2020,Miércoles,14.0
448304,31,12,2020,Jueves,15.0
448306,12,12,2020,Sábado,5.0
457096,23,1,2021,Sábado,21.0
457098,30,1,2021,Sábado,18.0
457494,12,1,2021,Martes,9.0
457495,20,1,2021,Miércoles,14.0
457498,24,1,2021,Domingo,13.0
457501,13,1,2021,Miércoles,8.0
458314,20,2,2021,Sábado,14.0
458707,3,1,2021,Domingo,10.0
458708,4,1,2021,Lunes,17.0
458709,5,1,2021,Martes,10.0
458710,9,1,2021,Sábado,12.0
459112,3,1,2021,Domingo,10.0
459113,2,1,2021,Sábado,19.0
459114,5,1,2021,Martes,18.0
459115,7,1,2021,Jueves,14.0
459494,12,1,2021,Martes,9.0
459495,17,1,2021,Domingo,15.0
459496,20,1,2021,Miércoles,13.0
459894,12,1,2021,Martes,18.0
459895,19,1,2021,Martes,3.0
459896,26,1,2021,Martes,10.0
462704,1,1,2021,Viernes,17.0
462705,6,1,2021,Miércoles,1.0
462706,24,11,2020,Martes,8.0
462707,10,12,2020,Jueves,8.0
462708,9,1,2021,Sábado,18.0
462709,9,1,2021,Sábado,18.0
462710,9,1,2021,Sábado,3.0
462716,25,1,2021,Lunes,5.0
462718,27,1,2021,Miércoles,12.0
462719,29,1,2021,Viernes,16.0
462720,29,1,2021,Viernes,21.0
463101,2,1,2021,Sábado,7.0
463102,8,1,2021,Viernes,13.0
463103,18,1,2021,Lunes,14.0
463104,25,10,2020,Domingo,19.0
463105,28,10,2020,Miércoles,20.0
463106,31,10,2020,Sábado,7.0
463107,11,11,2020,Miércoles,10.0
463108,16,12,2020,Miércoles,19.0
463109,19,1,2021,Martes,15.0
463110,12,1,2021,Martes,7.0
463111,20,1,2021,Miércoles,5.0
463113,23,1,2021,Sábado,5.0
463494,17,1,2021,Domingo,13.0
465503,23,1,2021,Sábado,21.0
469094,19,3,2021,Viernes,14.0
469097,21,3,2021,Domingo,4.0
469098,21,3,2021,Domingo,20.0
469100,8,4,2021,Jueves,9.0
469101,10,4,2021,Sábado,10.0
469103,19,4,2021,Lunes,10.0
469104,9,5,2021,Domingo,8.0
469494,31,3,2021,Miércoles,11.0
470694,11,2,2021,Jueves,18.0
470695,13,2,2021,Sábado,22.0
470696,13,2,2021,Sábado,8.0
470697,16,2,2021,Martes,16.0
470698,21,2,2021,Domingo,8.0
470699,25,2,2021,Jueves,6.0
470700,26,2,2021,Viernes,15.0
470701,26,2,2021,Viernes,7.0
470702,25,3,2021,Jueves,15.0
470703,1,3,2021,Lunes,7.0
470704,28,3,2021,Domingo,12.0
470706,1,3,2021,Lunes,15.0
470708,2,3,2021,Martes,16.0
470709,11,3,2021,Jueves,19.0
470711,13,3,2021,Sábado,5.0
470712,14,3,2021,Domingo,18.0
470714,24,3,2021,Miércoles,5.0
470722,2,2,2021,Martes,14.0
471094,15,2,2021,Lunes,19.0
471095,4,2,2021,Jueves,16.0
471096,10,2,2021,Miércoles,15.0
471097,20,2,2021,Sábado,16.0
471098,26,2,2021,Viernes,6.0
471099,19,2,2021,Viernes,17.0
471100,28,2,2021,Domingo,17.0
471101,20,2,2021,Sábado,7.0
471102,28,2,2021,Domingo,18.0
471103,11,3,2021,Jueves,18.0
471104,29,3,2021,Lunes,18.0
471109,4,3,2021,Jueves,11.0
471110,14,3,2021,Domingo,5.0
471112,19,3,2021,Viernes,15.0
471113,24,3,2021,Miércoles,6.0
471114,24,3,2021,Miércoles,15.0
471115,24,3,2021,Miércoles,18.0
471120,1,2,2021,Lunes,17.0
471121,2,2,2021,Martes,20.0
471122,2,2,2021,Martes,16.0
472351,2,2,2021,Martes,6.0
472352,4,2,2021,Jueves,7.0
472353,7,2,2021,Domingo,22.0
472354,9,2,2021,Martes,22.0
472355,13,2,2021,Sábado,13.0
472356,14,2,2021,Domingo,2.0
472357,14,2,2021,Domingo,13.0
472358,14,2,2021,Domingo,15.0
472359,16,2,2021,Martes,10.0
472369,18,2,2021,Jueves,10.0
472370,25,2,2021,Jueves,14.0
472372,26,2,2021,Viernes,6.0
472375,28,2,2021,Domingo,0.0
473500,5,2,2021,Viernes,16.0
473894,3,3,2021,Miércoles,17.0
473895,5,3,2021,Viernes,9.0
473896,8,3,2021,Lunes,10.0
473897,12,3,2021,Viernes,12.0
473898,15,3,2021,Lunes,1.0
474294,7,3,2021,Domingo,19.0
474295,8,3,2021,Lunes,8.0
474296,12,3,2021,Viernes,16.0
474301,21,3,2021,Domingo,16.0
474302,23,3,2021,Martes,7.0
474304,22,3,2021,Lunes,18.0
474307,28,3,2021,Domingo,12.0
474308,27,3,2021,Sábado,16.0
474695,24,3,2021,Miércoles,15.0
474697,30,3,2021,Martes,14.0
478694,3,4,2021,Sábado,10.0
479094,3,4,2021,Sábado,21.0
479097,4,4,2021,Domingo,11.0
479099,5,4,2021,Lunes,13.0
479102,6,4,2021,Martes,14.0
479103,6,4,2021,Martes,17.0
479104,14,4,2021,Miércoles,9.0
479494,15,4,2021,Jueves,13.0
479495,18,4,2021,Domingo,17.0
479496,27,4,2021,Martes,11.0
480294,21,4,2021,Miércoles,20.0
480694,9,4,2021,Viernes,16.0
480695,11,4,2021,Domingo,18.0
480696,24,4,2021,Sábado,9.0
480698,23,4,2021,Viernes,12.0
481094,8,4,2021,Jueves,12.0
481095,14,4,2021,Miércoles,7.0
481096,20,4,2021,Martes,9.0
481098,28,4,2021,Miércoles,17.0
482294,3,4,2021,Sábado,14.0
482295,4,4,2021,Domingo,17.0
482296,7,4,2021,Miércoles,7.0
482297,12,4,2021,Lunes,23.0
482694,4,4,2021,Domingo,19.0
482695,12,4,2021,Lunes,2.0
482696,12,4,2021,Lunes,8.0
483096,18,4,2021,Domingo,20.0
483099,23,4,2021,Viernes,11.0
483100,24,4,2021,Sábado,19.0
483101,27,4,2021,Martes,7.0
483494,18,4,2021,Domingo,16.0
483496,22,4,2021,Jueves,4.0
483497,27,4,2021,Martes,10.0
483498,27,4,2021,Martes,16.0
494704,11,5,2021,Martes,11.0
496703,26,6,2021,Sábado,3.0
497103,27,6,2021,Domingo,16.0
497109,17,5,2021,Lunes,16.0
497110,20,5,2021,Jueves,20.0
497503,27,6,2021,Domingo,17.0
497506,11,5,2021,Martes,16.0
497507,13,5,2021,Jueves,13.0
497508,16,5,2021,Domingo,16.0
497509,21,5,2021,Viernes,22.0
497510,31,5,2021,Lunes,16.0
497903,17,5,2021,Lunes,8.0
498704,1,5,2021,Sábado,0.0
498705,10,5,2021,Lunes,7.0
498706,13,5,2021,Jueves,18.0
499103,24,5,2021,Lunes,20.0
499503,20,5,2021,Jueves,21.0
499505,21,5,2021,Viernes,16.0
499506,22,5,2021,Sábado,20.0
499507,23,5,2021,Domingo,1.0
499509,25,5,2021,Martes,16.0
499510,26,5,2021,Miércoles,9.0
499511,31,5,2021,Lunes,6.0
499512,31,5,2021,Lunes,18.0
499908,10,5,2021,Lunes,9.0
499911,16,5,2021,Domingo,6.0
499912,13,5,2021,Jueves,16.0
505103,6,7,2021,Martes,15.0
509903,20,7,2021,Martes,13.0
509904,20,7,2021,Martes,22.0
515904,5,6,2021,Sábado,22.0
515905,9,6,2021,Miércoles,6.0
515906,10,6,2021,Jueves,13.0
515907,13,6,2021,Domingo,13.0
515908,15,6,2021,Martes,15.0
515909,22,6,2021,Martes,14.0
515910,12,6,2021,Sábado,12.0
515911,15,6,2021,Martes,20.0
516708,4,6,2021,Viernes,19.0
516709,5,6,2021,Sábado,23.0
516710,25,6,2021,Viernes,23.0
516711,28,6,2021,Lunes,18.0
517103,27,6,2021,Domingo,11.0
517104,23,6,2021,Miércoles,13.0
517106,27,6,2021,Domingo,13.0
517109,2,6,2021,Miércoles,18.0
517110,5,6,2021,Sábado,17.0
517111,11,6,2021,Viernes,7.0
519106,12,6,2021,Sábado,10.0
519108,11,6,2021,Viernes,12.0
519503,1,6,2021,Martes,15.0
519504,3,6,2021,Jueves,22.0
519506,15,6,2021,Martes,13.0
519903,15,6,2021,Martes,17.0
519904,16,6,2021,Miércoles,15.0
522303,6,8,2021,Viernes,2.0
523103,18,6,2021,Viernes,7.0
523507,28,6,2021,Lunes,11.0
523905,19,6,2021,Sábado,15.0
523906,22,6,2021,Martes,16.0
523907,22,6,2021,Martes,9.0
523909,24,6,2021,Jueves,3.0
523910,29,6,2021,Martes,12.0
523911,30,6,2021,Miércoles,6.0
524306,15,6,2021,Martes,3.0
524704,25,6,2021,Viernes,7.0
525103,22,7,2021,Jueves,10.0
529111,23,8,2021,Lunes,16.0
530304,18,7,2021,Domingo,15.0
530308,17,7,2021,Sábado,21.0
530310,19,7,2021,Lunes,17.0
530311,28,7,2021,Miércoles,11.0
530708,19,8,2021,Jueves,17.0
533106,2,7,2021,Viernes,20.0
533903,8,7,2021,Jueves,3.0
534303,9,7,2021,Viernes,9.0
535104,26,8,2021,Jueves,9.0
539103,10,7,2021,Sábado,14.0
539104,12,7,2021,Lunes,7.0
539105,14,7,2021,Miércoles,9.0
539106,21,7,2021,Miércoles,9.0
539107,27,7,2021,Martes,12.0
539108,28,7,2021,Miércoles,16.0
539504,11,7,2021,Domingo,15.0
539505,15,7,2021,Jueves,16.0
539506,24,7,2021,Sábado,17.0
539507,25,7,2021,Domingo,8.0
539508,26,7,2021,Lunes,14.0
539509,28,7,2021,Miércoles,15.0
539510,10,7,2021,Sábado,11.0
539511,10,7,2021,Sábado,13.0
548303,2,8,2021,Lunes,18.0
549103,23,4,2021,Viernes,8.0
549104,24,4,2021,Sábado,8.0
549105,6,6,2021,Domingo,4.0
549106,15,6,2021,Martes,13.0
549107,24,6,2021,Jueves,16.0
549109,7,7,2021,Miércoles,5.0
549110,10,7,2021,Sábado,8.0
549111,12,7,2021,Lunes,12.0
549112,21,7,2021,Miércoles,11.0
549505,1,6,2021,Martes,6.0
549507,8,6,2021,Martes,14.0
549509,12,7,2021,Lunes,13.0
549510,29,7,2021,Jueves,17.0
554703,4,8,2021,Miércoles,18.0
556306,12,9,2021,Domingo,3.0
557503,1,8,2021,Domingo,20.0
557504,3,8,2021,Martes,3.0
557505,3,8,2021,Martes,18.0
557506,4,8,2021,Miércoles,1.0
557507,5,8,2021,Jueves,3.0
557903,8,8,2021,Domingo,8.0
557904,14,8,2021,Sábado,15.0
557905,14,8,2021,Sábado,15.0
557907,16,8,2021,Lunes,18.0
557909,31,8,2021,Martes,14.0
557910,31,8,2021,Martes,18.0
557913,2,8,2021,Lunes,11.0
557916,14,8,2021,Sábado,15.0
558304,13,8,2021,Viernes,14.0
558305,14,8,2021,Sábado,15.0
558308,19,8,2021,Jueves,9.0
558309,31,8,2021,Martes,16.0
558311,29,8,2021,Domingo,3.0
558313,10,8,2021,Martes,6.0
558315,13,8,2021,Viernes,3.0
565917,30,9,2021,Jueves,23.0
563904,6,9,2021,Lunes,21.0
563905,18,9,2021,Sábado,0.0
565906,5,9,2021,Domingo,7.0
565907,5,9,2021,Domingo,12.0
565908,6,9,2021,Lunes,12.0
565909,13,9,2021,Lunes,20.0
565910,17,9,2021,Viernes,15.0
565911,21,9,2021,Martes,19.0
565912,22,9,2021,Miércoles,3.0
565913,25,9,2021,Sábado,16.0
565914,25,9,2021,Sábado,16.0
565915,28,9,2021,Martes,19.0
565916,29,9,2021,Miércoles,22.0
